uid,categoria_t,marca,producto_t,precio_t,precio_y,max,date_max,min,date_min,cambio,link_t,imagen_t
5dcacc7fedd114693efc76c6b06833fe,telefonos,Kalley,Celular KALLEY ELEMENT 4 PLUS 8GB Negro,119900.0,,119900.0,07-07-20,119900.0,07-07-20,nuevo,http://www.alkosto.com/celular-kalley-element-4-plus-8gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/7/7/7705946436052_1.jpg
d3987dcf880ed9dbb67b203d9a1ded45,telefonos,Kalley,Celular KALLEY  ELEMENT 4 PLUS 8GB Blanco,119900.0,,119900.0,07-07-20,119900.0,07-07-20,nuevo,http://www.alkosto.com/celular-kalley-element-4-plus-8gb-blanco,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/7/7/7705946436045_1.jpg
454dc30b4eb00b9bfc4712dc5bf11046,telefonos,Alcatel,Celular ALCATEL 1 16GB Negro,229000.0,329000.0,329000.0,06-07-20,229000.0,07-07-20,bajo,http://www.alkosto.com/celular-alcatel-1-16gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/4/8/4894461834153_6.jpg
edcade04e2ae97b39552e920c01ad200,telefonos,Kalley,Celular KALLEY ELEMENT PRO 2 DS 3G Dorado,229900.0,229900.0,229900.0,07-07-20,229900.0,07-07-20,igual,http://www.alkosto.com/celular-kalley-element-pro-2-ds-3g-dorado,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/e/l/elementpro2-dorado-6.jpg
7f3d40f5645c744b3ab538589762e864,telefonos,Alcatel,Celular ALCATEL 1B 16GB Negro,269000.0,369000.0,369000.0,06-07-20,269000.0,07-07-20,bajo,http://www.alkosto.com/celular-alcatel-1b-16gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/4/8/4894461835006_10.jpg
153a38c8190dea2cd8946c2d8681d274,telefonos,Alcatel,Celular Alcatel 1 2019 - 16GB Negro,299900.0,,299900.0,07-07-20,299900.0,07-07-20,nuevo,http://www.alkosto.com/celular-alcatel-1-2019-16gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/4/8/4894461811000_7.jpg
2e3371057e4df016afd7e9b5a0a46c99,telefonos,Samsung,Celular SAMSUNG Galaxy J2 CORE 16 GB Azul,319900.0,319900.0,319900.0,07-07-20,319900.0,07-07-20,igual,http://www.alkosto.com/celular-samsung-galaxy-j2-core-16-gb-azul,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0001_8806090398735-001-min.png
ba0cd43493f440ca1b426a2cbc4b9e07,telefonos,Huawei,Celular HUAWEI Y5 Neo 16GB DS Azul,319900.0,319900.0,319900.0,07-07-20,319900.0,07-07-20,igual,http://www.alkosto.com/celular-huawei-y5-neo-16gb-ds-azul,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/6/9/6901443380596_001.jpg
eaa139c5c0d826cab9033af638aeeb5f,telefonos,Samsung,Celular SAMSUNG Galaxy J2 CORE 16 GB Negro,319900.0,319900.0,319900.0,07-07-20,319900.0,07-07-20,igual,http://www.alkosto.com/celular-samsung-galaxy-j2-core-16-gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0001_8806090398711-001-min.png
674737fbdb5e61339d5675ef4fbd9a6a,telefonos,Huawei,Celular HUAWEI Y5 Neo 16GB DS Café,319900.0,319900.0,319900.0,07-07-20,319900.0,07-07-20,igual,http://www.alkosto.com/celular-huawei-y5-neo-16gb-ds-cafe,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/6/9/6901443380589_001.jpg
fdcb4e4bc33d0df728c4451dc990f094,telefonos,Samsung,Celular SAMSUNG Galaxy J2 CORE 16 GB Dorado,319900.0,319900.0,319900.0,07-07-20,319900.0,07-07-20,igual,http://www.alkosto.com/celular-samsung-galaxy-j2-core-16-gb-dorado,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0001_8806090398728-001-min.png
a78b02600b5db97d1278e035fc68c136,telefonos,Motorola,Celular MOTOROLA E6 Play 32GB Azul,346900.0,346900.0,346900.0,07-07-20,346900.0,07-07-20,igual,http://www.alkosto.com/celular-motorola-e6-play-32gb-azul,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/7/2/723755138414_16.jpg
befb01abe42130f1bb9df6c36632d879,telefonos,Motorola,Celular MOTOROLA E6 Play 32GB Negro,346900.0,346900.0,346900.0,07-07-20,346900.0,07-07-20,igual,http://www.alkosto.com/celular-motorola-e6-play-32gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/7/2/723755138421_17.jpg
8d46880d0be2193e100a05516930ec7c,telefonos,Huawei,Combo Celular Huawei Y5P 32GB Azul con HMS + Cover Case  con HMS,399900.0,399900.0,399900.0,07-07-20,399900.0,07-07-20,igual,http://www.alkosto.com/combo-celular-huawei-y5p-32gb-azul-cover-case,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0004_7707467660640_001_1.jpg
a4a498212d84f797b7c04ae01a3cedea,telefonos,Samsung,Celular SAMSUNG Galaxy A01 - 32GB Negro,399900.0,399900.0,399900.0,07-07-20,399900.0,07-07-20,igual,http://www.alkosto.com/celular-samsung-galaxy-a01-32gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/8/8/8806090340215_2.jpg
9c3a33d4f61e86cf9ad2c6a959568c74,telefonos,Huawei,Combo Celular Huawei Y5P 32GB Verde con HMS + Cover Case con HMS,399900.0,399900.0,399900.0,07-07-20,399900.0,07-07-20,igual,http://www.alkosto.com/combo-celular-huawei-y5p-32gb-verde-cover-case,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0001_7707467666635_001.jpg
39d07052c4f1877e790ec66bc994721b,telefonos,Samsung,Celular SAMSUNG Galaxy A01 - 32GB Rojo,399900.0,399900.0,399900.0,07-07-20,399900.0,07-07-20,igual,http://www.alkosto.com/celular-samsung-galaxy-a01-32gb-rojo,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/8/8/8806090340109_2.jpg
3accec51985e6593a9c0f4826e53e20f,telefonos,Motorola,Celular MOTOROLA E6S 32GB Rojo,399900.0,399900.0,399900.0,07-07-20,399900.0,07-07-20,igual,http://www.alkosto.com/celular-motorola-e6s-32gb-rojo,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/i/m/img7_5.jpg
c71b4921070d814dd9dc068f25623194,telefonos,Motorola,Celular MOTOROLA  E6S 32GB Gris - Meteor Grey ,399900.0,399900.0,399900.0,07-07-20,399900.0,07-07-20,igual,http://www.alkosto.com/celular-motorola-e6s-32gb-gris-meteor-grey,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0006_840023205774-_4__1.png
9fd2d0e53d4d0dc3383c925eeb482264,telefonos,Motorola,Celular MOTOROLA  E6S 32GB Rosado - Electric Pink,399900.0,399900.0,399900.0,07-07-20,399900.0,07-07-20,igual,http://www.alkosto.com/celular-motorola-e6s-32gb-rosado-electric-pink,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0000_840023205767-_9_.png
5a40e7184d07a12aa3843d4b5722eabe,telefonos,Motorola,Celular MOTOROLA E6S 32GB Azul,399900.0,399900.0,399900.0,07-07-20,399900.0,07-07-20,igual,http://www.alkosto.com/celular-motorola-e6s-32gb-azul,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/i/m/imgen10.jpg
18c62a408d5988a5122cb7b41771c3af,telefonos,Nokia,Celular NOKIA 1.3 - 16GB Dorado,399900.0,399900.0,399900.0,07-07-20,399900.0,07-07-20,igual,http://www.alkosto.com/celular-nokia-1-3-16gb-dorado,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0004_6438409046079_001.png
3aaa374d106d4223fdf22e61bcda364a,telefonos,Samsung,Celular SAMSUNG Galaxy A01 - 32GB Azul,399900.0,399900.0,399900.0,07-07-20,399900.0,07-07-20,igual,http://www.alkosto.com/celular-samsung-galaxy-a01-32gb-azul,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/8/8/8806090340161_2.jpg
6f6b4b9c97175c83767bbfdde6392bac,telefonos,Nokia,Celular NOKIA 2.3 - 32GB Verde,429900.0,429900.0,429900.0,07-07-20,429900.0,07-07-20,igual,http://www.alkosto.com/celular-nokia-2-3-32gb-verde,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/6/4/6438409043573_2.jpg
130c03527dcb54a66d6c6558fedced99,telefonos,Nokia,Celular NOKIA 2.3 - 32GB Negro,429900.0,429900.0,429900.0,07-07-20,429900.0,07-07-20,igual,http://www.alkosto.com/celular-nokia-2-3-32gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/6/4/6438409042279_2.jpg
3870ec56a1cc24ef30328206120c0190,telefonos,Huawei,Celular HUAWEI Y6 2019 32GB Negro - Midnight Black,469900.0,469900.0,469900.0,07-07-20,469900.0,07-07-20,igual,http://www.alkosto.com/celular-huawei-y6-2019-ds-4g-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0006_6901443283545_001.png
7aebe772697981487ddb7958e5755a91,telefonos,Huawei,Celular HUAWEI Y6 2019 32GB Café - Amber Brown,469900.0,469900.0,469900.0,07-07-20,469900.0,07-07-20,igual,http://www.alkosto.com/celular-huawei-y6-2019-ds-4g-cafe,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0006_6901443283569_001.png
8d9e510a469e52677b7b9e33e3afd304,telefonos,Motorola,Celular MOTOROLA E6 Plus 64GB Gris,476900.0,476900.0,476900.0,07-07-20,476900.0,07-07-20,igual,http://www.alkosto.com/celular-motorola-e6-plus-64gb-gris,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/f/_/f_10.jpg
4565d8eda66f5cff70895d8d4a6fea3f,telefonos,Xiaomi,Celular XIAOMI REDMI 8A 32GB Rojo,479900.0,479900.0,479900.0,07-07-20,479900.0,07-07-20,igual,http://www.alkosto.com/celular-xiaomi-redmi-8a-32gb-rojo,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/6/9/6941059630678-1_4.jpg
16fece09e46bc007ab69ca4f0005aab9,telefonos,Xiaomi,Celular XIAOMI REDMI 8A 32GB Azul,479900.0,479900.0,479900.0,07-07-20,479900.0,07-07-20,igual,http://www.alkosto.com/celular-xiaomi-redmi-8a-32gb-azul,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/6/9/6941059630678-1_2.jpg
0ec90d318523f836f4504faaa92d9c88,telefonos,Xiaomi,Celular XIAOMI REDMI 8A 32GB Negro,479900.0,479900.0,479900.0,07-07-20,479900.0,07-07-20,igual,http://www.alkosto.com/celular-xiaomi-redmi-8a-32gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/6/9/6941059630678-1.jpg
d6277536e9ab91ebd49ac3d3edcecc10,telefonos,Samsung,Celular SAMSUNG Galaxy  A10S 32GB Azul,489900.0,489900.0,489900.0,07-07-20,489900.0,07-07-20,igual,http://www.alkosto.com/celular-samsung-galaxy-a10s-32gb-azul,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/8/8/8806090029813_2.jpg
c3c72266e023ee614de8e8b5773afccd,telefonos,Samsung,Celular SAMSUNG Galaxy  A10S 32GB Rojo,489900.0,489900.0,489900.0,07-07-20,489900.0,07-07-20,igual,http://www.alkosto.com/celular-samsung-galaxy-a10s-32gb-rojo,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/8/8/8806090030239_2.jpg
f439210db95c24c7917d812deb41b026,telefonos,Samsung,Celular SAMSUNG Galaxy  A10S 32GB Negro,489900.0,489900.0,489900.0,07-07-20,489900.0,07-07-20,igual,http://www.alkosto.com/celular-samsung-galaxy-a10s-32gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/8/8/8806090030192_2.jpg
24aae2c606a804dbc479f8f772a6edb0,telefonos,Lg,Celular LG K41S 32GB Gris,499900.0,499900.0,499900.0,07-07-20,499900.0,07-07-20,igual,http://www.alkosto.com/celular-lg-k41s-32gb-gris,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/a/_/a_0007_8806087043914-01.jpg
1e8e964f5fa8110adf5ca896f67504d5,telefonos,Lg,Celular LG K41S 32GB Negro,499900.0,499900.0,499900.0,07-07-20,499900.0,07-07-20,igual,http://www.alkosto.com/celular-lg-k41s-32gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/a/_/a_0002_8806087043907-07_3.jpg
124417bfea8bfee8f1ed77747b9dbfa0,telefonos,Xiaomi,Celular XIAOMI REDMI 8 -64GB Negro,519900.0,,519900.0,07-07-20,519900.0,07-07-20,nuevo,http://www.alkosto.com/celular-xiaomi-redmi-8-64gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/6/9/6941059630678-2_5.jpg
3b0be89098ef70999872f0ef4f2ac50c,telefonos,Motorola,Celular MOTOROLA One Macro 64GB Azul - Spaceship Blue,579900.0,579900.0,579900.0,07-07-20,579900.0,07-07-20,igual,http://www.alkosto.com/celular-motorola-one-macro-64gb-azul-spaceship-blue,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0000_840023203879.001.png
67a7d65b3b2d931b1072ff1336cbe749,telefonos,Motorola,Celular MOTOROLA One Macro 64Gb Morado - Purpurina,579900.0,579900.0,579900.0,07-07-20,579900.0,07-07-20,igual,http://www.alkosto.com/celular-motorola-one-macro-64gb-morado-purpurina,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0004_840023203862.001.png
93a4627c500a28a24f22dacee0516d82,telefonos,Samsung,Celular SAMSUNG Galaxy  A20S 32GB Rojo,599900.0,599900.0,599900.0,07-07-20,599900.0,07-07-20,igual,http://www.alkosto.com/celular-samsung-galaxy-a20s-32gb-rojo,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/8/8/8806090070228_1.jpg
bafc573ac77b5a3ffea8db270118723e,telefonos,Samsung,Celular SAMSUNG Galaxy  A20S 32GB Negro,599900.0,599900.0,599900.0,07-07-20,599900.0,07-07-20,igual,http://www.alkosto.com/celular-samsung-galaxy-a20s-32gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/8/8/8806090070259_1.jpg
c2e44be7244307d057be2971d3a17c55,telefonos,Nokia,Celular NOKIA 6.2 - 64GB Negro,609900.0,609900.0,609900.0,07-07-20,609900.0,07-07-20,igual,http://www.alkosto.com/celular-nokia-6-2-64gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/6/4/6438409037787_3.jpg
8599e138529b3de15679ae826adf9898,telefonos,Nokia,Celular NOKIA 6.2 - 64GB Menta,609900.0,609900.0,609900.0,07-07-20,609900.0,07-07-20,igual,http://www.alkosto.com/celular-nokia-6-2-64gb-menta,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/6/4/6438409042637_2.jpg
67d55ef3800b8a862613eda00f086c2c,telefonos,Lg,Celular LG K51S 64GB Gris,649900.0,649900.0,649900.0,07-07-20,649900.0,07-07-20,igual,http://www.alkosto.com/celular-lg-k51s-64gb-gris,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0007_8806087043716-01.jpg
adadcd20cc4e14fb1021bc87cb119812,telefonos,Asus,Celular ASUS Zenfone Max M2 Pro 64G 4G Azul,669900.0,669900.0,669900.0,07-07-20,669900.0,07-07-20,igual,http://www.alkosto.com/celular-asus-zenfone-m2-64g-ds-4g-azul,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/4/7/4718017191173_1.jpg
9a971496556e450c0d174c99f474871d,telefonos,Xiaomi,Celular XIAOMI REDMI Note 8 -64GB Negro,689900.0,689900.0,689900.0,07-07-20,689900.0,07-07-20,igual,http://www.alkosto.com/celular-xiaomi-redmi-note-8-64gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/8/-/8-negro.jpg
c9a215c7c3fc541da1f73ad2f2add238,telefonos,Motorola,Celular MOTOROLA One Action 128GB Azul,689900.0,689900.0,689900.0,07-07-20,689900.0,07-07-20,igual,http://www.alkosto.com/celular-motorola-one-action-128gb-azul,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/a/z/azul6_2.jpg
7a1d21e81b11e657cf9e5271d5abb614,telefonos,Motorola,Celular MOTOROLA One Action 128GB Blanco,689900.0,689900.0,689900.0,07-07-20,689900.0,07-07-20,igual,http://www.alkosto.com/celular-motorola-one-action-128gb-blanco,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/b/l/blanco4_3.jpg
1383e210063c2f66013be613ec11aafc,telefonos,Motorola,Celular MOTOROLA Moto G5 Plus DS Gris,699900.0,699900.0,699900.0,07-07-20,699900.0,07-07-20,igual,http://www.alkosto.com/celular-motorola-moto-g5-plus-ds-gris,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/g/5/g5plusgrisok-1.jpg
a31d49b131970ff0cfcfdc617a1d415e,telefonos,Nokia,Celular NOKIA 5.3 - 64GB Negro,724900.0,724900.0,724900.0,07-07-20,724900.0,07-07-20,igual,http://www.alkosto.com/celular-nokia-5-3-64gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0003_6438409046277_001.png
0fefb7ebba06637c787d4a95d32845ab,telefonos,Huawei,Celular HUAWEI Y7p 64GB Negro con HMS,729900.0,729900.0,729900.0,07-07-20,729900.0,07-07-20,igual,http://www.alkosto.com/celular-huawei-y7p-64gb-negro-midnight-black,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/y/7/y7p_1_negro_1.jpg
